DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte,Description,Tests-1,Errors-1,Mean_Test_Time_(ms)-1,Test_Time_Standard_Deviation_(ms)-1,TPS-1,Mean_response_length-1,Response_bytes_per_second-1,Response_errors-1,Mean_time_to_resolve_host-1,Mean_time_to_establish_connection-1,Mean_time_to_first_byte-1,Description,Tests-2,Errors-2,Mean_Test_Time_(ms)-2,Test_Time_Standard_Deviation_(ms)-2,TPS-2,Mean_response_length-2,Response_bytes_per_second-2,Response_errors-2,Mean_time_to_resolve_host-2,Mean_time_to_establish_connection-2,Mean_time_to_first_byte-2
2025-08-28 22:30:58,60,228,0,519.649,53.912,114,422.184,48129,78,0.026,1.522,519.531,POST /api/register,228,0,519.662,53.916,114,0,0,0,0,0,0,POST /api/login,228,0,519.649,53.912,114,422.184,48129,78,0.026,1.522,519.531
2025-08-28 22:31:00,60,228,0,504.5,55.606,114,415.969,47420.5,82,0.022,1.272,504.408,POST /api/register,228,0,504.504,55.605,114,0,0,0,0,0,0,POST /api/login,228,0,504.5,55.606,114,415.969,47420.5,82,0.022,1.272,504.408
2025-08-28 22:31:02,60,231,0,512.013,46.176,115.5,420.697,48590.5,80,0.013,1.303,511.909,POST /api/register,231,0,512.022,46.176,115.5,0,0,0,0,0,0,POST /api/login,231,0,512.013,46.176,115.5,420.697,48590.5,80,0.013,1.303,511.909
2025-08-28 22:31:04,60,231,0,518.706,45.195,115.5,422.238,48768.5,79,0.022,1.286,518.606,POST /api/register,231,0,518.71,45.196,115.5,0,0,0,0,0,0,POST /api/login,231,0,518.706,45.195,115.5,422.238,48768.5,79,0.022,1.286,518.606
2025-08-28 22:31:06,60,215,0,542.363,50.581,107.5,418.144,44950.5,76,0.028,1.674,542.228,POST /api/register,215,0,542.381,50.583,107.5,0,0,0,0,0,0,POST /api/login,215,0,542.363,50.581,107.5,418.144,44950.5,76,0.028,1.674,542.228
2025-08-28 22:31:08,60,224,0,537.29,58.874,112,413.71,46335.5,82,0.04,1.79,537.165,POST /api/register,224,0,537.295,58.881,112,0,0,0,0,0,0,POST /api/login,224,0,537.29,58.874,112,413.71,46335.5,82,0.04,1.79,537.165
2025-08-28 22:31:10,60,223,0,526.332,49.328,111.5,414.691,46238,81,0.027,1.525,526.215,POST /api/register,223,0,526.336,49.32,111.5,0,0,0,0,0,0,POST /api/login,223,0,526.332,49.328,111.5,414.691,46238,81,0.027,1.525,526.215
2025-08-28 22:31:12,60,229,0,510.895,57.312,114.5,416.55,47695,82,0.022,1.275,510.817,POST /api/register,229,0,510.9,57.308,114.5,0,0,0,0,0,0,POST /api/login,229,0,510.895,57.312,114.5,416.55,47695,82,0.022,1.275,510.817
2025-08-28 22:31:14,60,219,0,545.301,51.13,109.5,420.42,46036,76,0.032,1.753,545.16,POST /api/register,219,0,545.311,51.124,109.5,0,0,0,0,0,0,POST /api/login,219,0,545.301,51.13,109.5,420.42,46036,76,0.032,1.753,545.16
2025-08-28 22:31:16,60,225,0,528.324,51.968,112.5,414.276,46606,82,0.049,1.538,528.227,POST /api/register,225,0,528.338,51.966,112.5,0,0,0,0,0,0,POST /api/login,225,0,528.324,51.968,112.5,414.276,46606,82,0.049,1.538,528.227
2025-08-28 22:31:18,60,220,0,541.918,51.726,110,419.405,46134.5,77,0.041,1.809,541.795,POST /api/register,220,0,541.923,51.724,110,0,0,0,0,0,0,POST /api/login,220,0,541.918,51.726,110,419.405,46134.5,77,0.041,1.809,541.795
2025-08-28 22:31:20,60,221,0,537.371,49.945,110.5,413.534,45695.5,81,0.009,1.602,537.258,POST /api/register,221,0,537.376,49.943,110.5,0,0,0,0,0,0,POST /api/login,221,0,537.371,49.945,110.5,413.534,45695.5,81,0.009,1.602,537.258
2025-08-28 22:31:22,60,227,0,515.96,53.046,113.5,413.85,46972,83,0.026,1.621,515.855,POST /api/register,227,0,515.969,53.051,113.5,0,0,0,0,0,0,POST /api/login,227,0,515.96,53.046,113.5,413.85,46972,83,0.026,1.621,515.855
2025-08-28 22:31:24,60,232,0,506.565,50.757,116,419.698,48685,81,0.022,1.547,506.474,POST /api/register,232,0,506.582,50.773,116,0,0,0,0,0,0,POST /api/login,232,0,506.565,50.757,116,419.698,48685,81,0.022,1.547,506.474
2025-08-28 22:31:26,60,230,0,514.335,49.248,115,420.157,48318,80,0.048,1.543,514.209,POST /api/register,230,0,514.335,49.248,115,0,0,0,0,0,0,POST /api/login,230,0,514.335,49.248,115,420.157,48318,80,0.048,1.543,514.209
2025-08-28 22:31:28,60,224,0,518.281,52.952,112,420.036,47044,78,0.022,1.808,518.196,POST /api/register,224,0,518.29,52.947,112,0,0,0,0,0,0,POST /api/login,224,0,518.281,52.952,112,420.036,47044,78,0.022,1.808,518.196
2025-08-28 22:31:30,60,219,0,544.845,57.466,109.5,418.822,45861,77,0.023,1.699,544.726,POST /api/register,219,0,544.849,57.471,109.5,0,0,0,0,0,0,POST /api/login,219,0,544.845,57.466,109.5,418.822,45861,77,0.023,1.699,544.726
2025-08-28 22:31:32,60,226,0,526.341,50.234,113,411.712,46523.5,84,0.009,1.832,526.243,POST /api/register,226,0,526.363,50.24,113,0,0,0,0,0,0,POST /api/login,226,0,526.341,50.234,113,411.712,46523.5,84,0.009,1.832,526.243
2025-08-28 22:31:34,60,230,0,499.039,50.768,115,418.626,48142,81,0.043,1.57,498.917,POST /api/register,230,0,499.043,50.771,115,0,0,0,0,0,0,POST /api/login,230,0,499.039,50.768,115,418.626,48142,81,0.043,1.57,498.917
2025-08-28 22:31:36,60,235,0,498.472,47.967,117.5,422.787,49677.5,80,0.021,1.604,498.43,POST /api/register,235,0,498.477,47.964,117.5,0,0,0,0,0,0,POST /api/login,235,0,498.472,47.967,117.5,422.787,49677.5,80,0.021,1.604,498.43
2025-08-28 22:31:38,60,234,0,500.406,47.283,117,422.274,49406,80,0.013,1.504,500.308,POST /api/register,234,0,500.406,47.283,117,0,0,0,0,0,0,POST /api/login,234,0,500.406,47.283,117,422.274,49406,80,0.013,1.504,500.308
2025-08-28 22:31:40,60,226,0,509.779,57.976,113,417.982,47232,80,0.022,1.527,509.712,POST /api/register,226,0,509.783,57.977,113,0,0,0,0,0,0,POST /api/login,226,0,509.779,57.976,113,417.982,47232,80,0.022,1.527,509.712
2025-08-28 22:31:42,60,233,0,498.442,52.945,116.5,421.747,49133.5,80,0.013,1.725,498.386,POST /api/register,233,0,498.455,52.929,116.5,0,0,0,0,0,0,POST /api/login,233,0,498.442,52.945,116.5,421.747,49133.5,80,0.013,1.725,498.386
2025-08-28 22:31:44,60,232,0,501.608,47.3,116,421.233,48863,80,0.013,1.616,501.539,POST /api/register,232,0,501.616,47.311,116,0,0,0,0,0,0,POST /api/login,232,0,501.608,47.3,116,421.233,48863,80,0.013,1.616,501.539
2025-08-28 22:31:46,60,225,0,529.058,44.577,112.5,422.156,47492.5,77,0.004,1.684,528.969,POST /api/register,225,0,529.062,44.575,112.5,0,0,0,0,0,0,POST /api/login,225,0,529.058,44.577,112.5,422.156,47492.5,77,0.004,1.684,528.969
2025-08-28 22:31:48,60,224,0,530.076,52.618,112,415.263,46509.5,81,0.018,1.594,529.973,POST /api/register,224,0,530.08,52.621,112,0,0,0,0,0,0,POST /api/login,224,0,530.076,52.618,112,415.263,46509.5,81,0.018,1.594,529.973
2025-08-28 22:31:50,60,224,0,528.067,50.779,112,415.286,46512,81,0.022,1.545,527.969,POST /api/register,224,0,528.071,50.782,112,0,0,0,0,0,0,POST /api/login,224,0,528.067,50.779,112,415.286,46512,81,0.022,1.545,527.969
2025-08-28 22:31:52,60,224,0,529.638,49.989,112,418.442,46865.5,79,0.022,1.621,529.585,POST /api/register,224,0,529.643,49.992,112,0,0,0,0,0,0,POST /api/login,224,0,529.638,49.989,112,418.442,46865.5,79,0.022,1.621,529.585
2025-08-28 22:31:54,60,223,0,537.135,49.616,111.5,416.291,46416.5,80,0.009,1.605,537.04,POST /api/register,223,0,537.148,49.609,111.5,0,0,0,0,0,0,POST /api/login,223,0,537.135,49.616,111.5,416.291,46416.5,80,0.009,1.605,537.04
2025-08-28 22:31:56,60,220,0,541.118,53.625,110,417.782,45956,78,0.005,1.723,541.045,POST /api/register,220,0,541.132,53.628,110,0,0,0,0,0,0,POST /api/login,220,0,541.118,53.625,110,417.782,45956,78,0.005,1.723,541.045
2025-08-28 22:31:58,60,209,0,558.933,59.235,104.5,417.943,43675,74,0,1.981,558.78,POST /api/register,209,0,558.938,59.232,104.5,0,0,0,0,0,0,POST /api/login,209,0,558.933,59.235,104.5,417.943,43675,74,0,1.981,558.78
2025-08-28 22:32:00,60,223,0,539.157,59.465,111.5,408.35,45531,85,0.009,1.65,539.076,POST /api/register,223,0,539.161,59.466,111.5,0,0,0,0,0,0,POST /api/login,223,0,539.157,59.465,111.5,408.35,45531,85,0.009,1.65,539.076
2025-08-28 22:32:02,60,224,0,535.723,51.25,112,413.705,46335,82,0.004,1.643,535.621,POST /api/register,224,0,535.732,51.258,112,0,0,0,0,0,0,POST /api/login,224,0,535.723,51.25,112,413.705,46335,82,0.004,1.643,535.621
2025-08-28 22:32:04,60,227,0,526.846,50.449,113.5,415.405,47148.5,82,0.013,1.599,526.775,POST /api/register,227,0,526.85,50.447,113.5,0,0,0,0,0,0,POST /api/login,227,0,526.846,50.449,113.5,415.405,47148.5,82,0.013,1.599,526.775
2025-08-28 22:32:06,60,226,0,514.535,51.946,113,417.973,47231,80,0.009,1.549,514.46,POST /api/register,226,0,514.553,51.934,113,0,0,0,0,0,0,POST /api/login,226,0,514.535,51.946,113,417.973,47231,80,0.009,1.549,514.46
2025-08-28 22:32:08,60,228,0,522.952,44.719,114,417.535,47599,81,0.004,1.601,522.886,POST /api/register,228,0,522.961,44.723,114,0,0,0,0,0,0,POST /api/login,228,0,522.952,44.719,114,417.535,47599,81,0.004,1.601,522.886
2025-08-28 22:32:10,60,218,0,539.234,49.393,109,419.881,45767,76,0.023,1.739,539.183,POST /api/register,218,0,539.239,49.39,109,0,0,0,0,0,0,POST /api/login,218,0,539.234,49.393,109,419.881,45767,76,0.023,1.739,539.183
2025-08-28 22:32:12,60,222,0,540.081,52.242,111,414.117,45967,81,0,1.495,539.991,POST /api/register,222,0,540.099,52.24,111,0,0,0,0,0,0,POST /api/login,222,0,540.081,52.242,111,414.117,45967,81,0,1.495,539.991
2025-08-28 22:32:14,60,226,0,520.757,51.105,113,413.279,46700.5,83,0,0.814,520.655,POST /api/register,226,0,520.779,51.104,113,0,0,0,0,0,0,POST /api/login,226,0,520.757,51.105,113,413.279,46700.5,83,0,0.814,520.655
2025-08-28 22:32:16,60,223,0,533.408,49.018,111.5,417.892,46595,79,0,0.874,533.359,POST /api/register,223,0,533.413,49.018,111.5,0,0,0,0,0,0,POST /api/login,223,0,533.408,49.018,111.5,417.892,46595,79,0,0.874,533.359
2025-08-28 22:32:18,60,227,0,523.123,49.664,113.5,416.96,47325,81,0.004,0.815,523.04,POST /api/register,227,0,523.141,49.657,113.5,0,0,0,0,0,0,POST /api/login,227,0,523.123,49.664,113.5,416.96,47325,81,0.004,0.815,523.04
2025-08-28 22:32:20,60,224,0,530.384,49.749,112,418.433,46864.5,79,0.013,0.915,530.33,POST /api/register,224,0,530.397,49.74,112,0,0,0,0,0,0,POST /api/login,224,0,530.384,49.749,112,418.433,46864.5,79,0.013,0.915,530.33
2025-08-28 22:32:22,60,221,0,537.742,48.401,110.5,418.362,46229,78,0.005,0.941,537.656,POST /api/register,221,0,537.747,48.408,110.5,0,0,0,0,0,0,POST /api/login,221,0,537.742,48.401,110.5,418.362,46229,78,0.005,0.941,537.656
2025-08-28 22:32:24,60,218,2,540.229,54.469,109,416.61,45410.5,78,0.005,1.101,540.142,POST /api/register,218,2,540.234,54.462,109,0,0,0,0,0,0,POST /api/login,218,2,540.229,54.469,109,416.61,45410.5,78,0.005,1.101,540.142
2025-08-28 22:32:26,60,222,0,546.833,51.496,111,414.144,45970,81,0.018,0.964,546.752,POST /api/register,222,0,546.838,51.49,111,0,0,0,0,0,0,POST /api/login,222,0,546.833,51.496,111,414.144,45970,81,0.018,0.964,546.752
2025-08-28 22:32:28,60,221,0,537.71,55.872,110.5,413.52,45694,81,0.023,0.982,537.615,POST /api/register,221,0,537.724,55.866,110.5,0,0,0,0,0,0,POST /api/login,221,0,537.71,55.872,110.5,413.52,45694,81,0.023,0.982,537.615
2025-08-28 22:32:30,60,224,0,528.067,53.823,112,413.719,46336.5,82,0.009,0.924,527.991,POST /api/register,224,0,528.08,53.813,112,0,0,0,0,0,0,POST /api/login,224,0,528.067,53.823,112,413.719,46336.5,82,0.009,0.924,527.991
2025-08-28 22:32:32,60,228,0,516.719,51.682,114,417.513,47596.5,81,0.018,0.969,516.618,POST /api/register,228,0,516.719,51.682,114,0,0,0,0,0,0,POST /api/login,228,0,516.719,51.682,114,417.513,47596.5,81,0.018,0.969,516.618
2025-08-28 22:32:34,60,219,0,540.059,52.321,109.5,417.219,45685.5,78,0.005,1.068,539.936,POST /api/register,219,0,540.059,52.321,109.5,0,0,0,0,0,0,POST /api/login,219,0,540.059,52.321,109.5,417.219,45685.5,78,0.005,1.068,539.936
2025-08-28 22:32:36,60,223,0,534.206,57.913,111.5,416.278,46415,80,0.018,1.049,534.13,POST /api/register,223,0,534.215,57.909,111.5,0,0,0,0,0,0,POST /api/login,223,0,534.206,57.913,111.5,416.278,46415,80,0.018,1.049,534.13
2025-08-28 22:32:38,60,219,0,543.58,53.005,109.5,413.986,45331.5,80,0.023,1.155,543.498,POST /api/register,219,0,543.58,53.005,109.5,0,0,0,0,0,0,POST /api/login,219,0,543.58,53.005,109.5,413.986,45331.5,80,0.023,1.155,543.498
2025-08-28 22:32:40,60,216,0,553.523,53.913,108,417.083,45045,77,0.005,1.125,553.389,POST /api/register,216,0,553.523,53.913,108,0,0,0,0,0,0,POST /api/login,216,0,553.523,53.913,108,417.083,45045,77,0.005,1.125,553.389
2025-08-28 22:32:42,60,226,0,525.252,54.619,113,411.726,46525,84,0.009,1.186,525.155,POST /api/register,226,0,525.265,54.62,113,0,0,0,0,0,0,POST /api/login,226,0,525.252,54.619,113,411.726,46525,84,0.009,1.186,525.155
2025-08-28 22:32:44,60,216,0,549.639,56.258,108,415.426,44866,78,0.009,1.185,549.546,POST /api/register,216,0,549.648,56.25,108,0,0,0,0,0,0,POST /api/login,216,0,549.639,56.258,108,415.426,44866,78,0.009,1.185,549.546
2025-08-28 22:32:46,60,219,0,543.224,51.154,109.5,415.612,45509.5,79,0.009,1.137,543.155,POST /api/register,219,0,543.224,51.154,109.5,0,0,0,0,0,0,POST /api/login,219,0,543.224,51.154,109.5,415.612,45509.5,79,0.009,1.137,543.155
2025-08-28 22:32:48,60,219,0,546.525,54.782,109.5,413.945,45327,80,0.014,1.237,546.475,POST /api/register,219,0,546.525,54.782,109.5,0,0,0,0,0,0,POST /api/login,219,0,546.525,54.782,109.5,413.945,45327,80,0.014,1.237,546.475
2025-08-28 22:32:50,60,215,0,550.33,49.981,107.5,416.54,44778,77,0.019,1.14,550.27,POST /api/register,215,0,550.344,49.981,107.5,0,0,0,0,0,0,POST /api/login,215,0,550.33,49.981,107.5,416.54,44778,77,0.019,1.14,550.27
2025-08-28 22:32:52,60,221,0,546.937,57.429,110.5,410.294,45337.5,83,0.005,1.176,546.864,POST /api/register,221,0,546.946,57.424,110.5,0,0,0,0,0,0,POST /api/login,221,0,546.937,57.429,110.5,410.294,45337.5,83,0.005,1.176,546.864
2025-08-28 22:32:54,60,220,0,538.536,55.645,110,412.982,45428,81,0.018,1.168,538.459,POST /api/register,220,0,538.545,55.651,110,0,0,0,0,0,0,POST /api/login,220,0,538.536,55.645,110,412.982,45428,81,0.018,1.168,538.459
