DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte,Description,Tests-1,Errors-1,Mean_Test_Time_(ms)-1,Test_Time_Standard_Deviation_(ms)-1,TPS-1,Mean_response_length-1,Response_bytes_per_second-1,Response_errors-1,Mean_time_to_resolve_host-1,Mean_time_to_establish_connection-1,Mean_time_to_first_byte-1,Description,Tests-2,Errors-2,Mean_Test_Time_(ms)-2,Test_Time_Standard_Deviation_(ms)-2,TPS-2,Mean_response_length-2,Response_bytes_per_second-2,Response_errors-2,Mean_time_to_resolve_host-2,Mean_time_to_establish_connection-2,Mean_time_to_first_byte-2
2025-08-28 18:30:17,50,386,0,67.306,35.509,193,222.065,42858.5,350,0.013,1.135,67.161,POST /api/register,386,0,67.316,35.506,193,0,0,0,0,0,0,POST /api/login,386,0,67.306,35.509,193,222.065,42858.5,350,0.013,1.135,67.161
2025-08-28 18:30:19,50,347,0,80.032,46.822,173.5,227.813,39525.5,309,0.029,1.245,79.919,POST /api/register,347,0,80.043,46.818,173.5,0,0,0,0,0,0,POST /api/login,347,0,80.032,46.822,173.5,227.813,39525.5,309,0.029,1.245,79.919
2025-08-28 18:30:21,50,348,0,77.848,48.895,174,223.624,38910.5,314,0.017,1.152,77.716,POST /api/register,348,0,77.851,48.894,174,0,0,0,0,0,0,POST /api/login,348,0,77.848,48.895,174,223.624,38910.5,314,0.017,1.152,77.716
2025-08-28 18:30:23,50,353,0,78.127,48.12,176.5,224.139,39560.5,318,0.025,1.224,78,POST /api/register,353,0,78.136,48.117,176.5,0,0,0,0,0,0,POST /api/login,353,0,78.127,48.12,176.5,224.139,39560.5,318,0.025,1.224,78
2025-08-28 18:30:25,50,311,0,92.206,52.339,155.5,232.325,36126.5,273,0.013,1.354,92.061,POST /api/register,311,0,92.209,52.337,155.5,0,0,0,0,0,0,POST /api/login,311,0,92.206,52.339,155.5,232.325,36126.5,273,0.013,1.354,92.061
2025-08-28 18:30:27,50,309,0,93.54,51.91,154.5,234.883,36289.5,269,0.019,1.181,93.424,POST /api/register,309,0,93.544,51.906,154.5,0,0,0,0,0,0,POST /api/login,309,0,93.54,51.91,154.5,234.883,36289.5,269,0.019,1.181,93.424
2025-08-28 18:30:29,50,263,0,109.221,57.69,131.5,237.51,31232.5,227,0.038,1.578,109.027,POST /api/register,263,0,109.221,57.69,131.5,0,0,0,0,0,0,POST /api/login,263,0,109.221,57.69,131.5,237.51,31232.5,227,0.038,1.578,109.027
2025-08-28 18:30:31,50,286,0,98.07,51.572,143,233.619,33407.5,250,0.017,1.476,97.948,POST /api/register,286,0,98.084,51.586,143,0,0,0,0,0,0,POST /api/login,286,0,98.07,51.572,143,233.619,33407.5,250,0.017,1.476,97.948
2025-08-28 18:30:33,50,293,0,94.509,49.842,146.5,231.341,33891.5,258,0.017,0.997,94.386,POST /api/register,293,0,94.512,49.841,146.5,0,0,0,0,0,0,POST /api/login,293,0,94.509,49.842,146.5,231.341,33891.5,258,0.017,0.997,94.386
2025-08-28 18:30:35,50,292,0,93.842,47.337,146,230.281,33621,258,0.017,1.007,93.74,POST /api/register,292,0,93.846,47.336,146,0,0,0,0,0,0,POST /api/login,292,0,93.842,47.337,146,230.281,33621,258,0.017,1.007,93.74
2025-08-28 18:30:37,50,287,0,97.192,50.747,143.5,233.453,33500.5,251,0.021,1.289,97.049,POST /api/register,287,0,97.195,50.746,143.5,0,0,0,0,0,0,POST /api/login,287,0,97.192,50.747,143.5,233.453,33500.5,251,0.021,1.289,97.049
2025-08-28 18:30:39,50,291,0,94.017,48.853,145.5,229.182,33346,258,0.003,0.942,93.887,POST /api/register,291,0,94.021,48.852,145.5,0,0,0,0,0,0,POST /api/login,291,0,94.017,48.853,145.5,229.182,33346,258,0.003,0.942,93.887
2025-08-28 18:30:41,50,303,0,92.267,50.011,151.5,231.109,35013,267,0.017,0.802,92.168,POST /api/register,303,0,92.271,50.011,151.5,0,0,0,0,0,0,POST /api/login,303,0,92.267,50.011,151.5,231.109,35013,267,0.017,0.802,92.168
2025-08-28 18:30:43,50,295,0,95.586,50.805,147.5,233.464,34436,258,0.014,0.797,95.468,POST /api/register,295,0,95.586,50.805,147.5,0,0,0,0,0,0,POST /api/login,295,0,95.586,50.805,147.5,233.464,34436,258,0.014,0.797,95.468
2025-08-28 18:30:45,50,294,0,97.381,53.12,147,234.816,34518,256,0.014,1.017,97.289,POST /api/register,294,0,97.381,53.12,147,0,0,0,0,0,0,POST /api/login,294,0,97.381,53.12,147,234.816,34518,256,0.014,1.017,97.289
2025-08-28 18:30:47,50,303,0,94.693,53.732,151.5,234.62,35545,264,0.02,1.03,94.581,POST /api/register,303,0,94.703,53.728,151.5,0,0,0,0,0,0,POST /api/login,303,0,94.693,53.732,151.5,234.62,35545,264,0.02,1.03,94.581
2025-08-28 18:30:49,50,305,0,91.967,53.804,152.5,229.672,35025,270,0.013,0.957,91.843,POST /api/register,305,0,91.974,53.803,152.5,0,0,0,0,0,0,POST /api/login,305,0,91.967,53.804,152.5,229.672,35025,270,0.013,0.957,91.843
2025-08-28 18:30:51,50,297,0,94.138,53.477,148.5,230.781,34271,262,0.007,1.003,94.044,POST /api/register,297,0,94.152,53.471,148.5,0,0,0,0,0,0,POST /api/login,297,0,94.138,53.477,148.5,230.781,34271,262,0.007,1.003,94.044
2025-08-28 18:30:53,50,290,0,99.648,52.663,145,236.666,34316.5,251,0.007,1.462,99.531,POST /api/register,290,0,99.659,52.659,145,0,0,0,0,0,0,POST /api/login,290,0,99.648,52.663,145,236.666,34316.5,251,0.007,1.462,99.531
2025-08-28 18:30:55,50,277,0,94.303,45.89,138.5,226.097,31314.5,248,0.011,1.365,94.231,POST /api/register,277,0,94.318,45.885,138.5,0,0,0,0,0,0,POST /api/login,277,0,94.303,45.89,138.5,226.097,31314.5,248,0.011,1.365,94.231
2025-08-28 18:30:57,50,293,0,95.352,49.576,146.5,230.137,33715,259,0.024,1.474,95.181,POST /api/register,293,0,95.358,49.575,146.5,0,0,0,0,0,0,POST /api/login,293,0,95.352,49.576,146.5,230.137,33715,259,0.024,1.474,95.181
2025-08-28 18:30:59,50,280,0,101.561,54.019,140,235.843,33018,243,0.011,1.571,101.443,POST /api/register,280,0,101.564,54.021,140,0,0,0,0,0,0,POST /api/login,280,0,101.561,54.019,140,235.843,33018,243,0.011,1.571,101.443
2025-08-28 18:31:01,50,282,0,99.05,50.996,141,234.245,33028.5,246,0.014,1.493,98.95,POST /api/register,282,0,99.057,50.995,141,0,0,0,0,0,0,POST /api/login,282,0,99.05,50.996,141,234.245,33028.5,246,0.014,1.493,98.95
2025-08-28 18:31:03,50,284,0,98.75,49.846,142,233.923,33217,248,0,1.408,98.648,POST /api/register,284,0,98.757,49.84,142,0,0,0,0,0,0,POST /api/login,284,0,98.75,49.846,142,233.923,33217,248,0,1.408,98.648
2025-08-28 18:31:05,50,288,0,99.337,51.247,144,236.997,34127.5,249,0.014,1.406,99.219,POST /api/register,288,0,99.344,51.243,144,0,0,0,0,0,0,POST /api/login,288,0,99.337,51.247,144,236.997,34127.5,249,0.014,1.406,99.219
2025-08-28 18:31:07,50,286,0,98.654,51.074,143,234.85,33583.5,249,0.014,1.503,98.559,POST /api/register,286,0,98.661,51.07,143,0,0,0,0,0,0,POST /api/login,286,0,98.654,51.074,143,234.85,33583.5,249,0.014,1.503,98.559
2025-08-28 18:31:09,50,285,0,102.151,56.447,142.5,238.754,34022.5,245,0.021,1.54,102.063,POST /api/register,285,0,102.154,56.446,142.5,0,0,0,0,0,0,POST /api/login,285,0,102.151,56.447,142.5,238.754,34022.5,245,0.021,1.54,102.063
2025-08-28 18:31:11,50,287,0,96.502,49.532,143.5,230.99,33147,253,0.01,1.296,96.397,POST /api/register,287,0,96.509,49.542,143.5,0,0,0,0,0,0,POST /api/login,287,0,96.502,49.532,143.5,230.99,33147,253,0.01,1.296,96.397
2025-08-28 18:31:13,50,288,0,91.649,47.422,144,227.149,32709.5,257,0.021,0.809,91.542,POST /api/register,288,0,91.663,47.419,144,0,0,0,0,0,0,POST /api/login,288,0,91.649,47.422,144,227.149,32709.5,257,0.021,0.809,91.542
2025-08-28 18:31:15,50,292,0,96.596,50.849,146,231.476,33795.5,257,0.01,0.866,96.479,POST /api/register,292,0,96.603,50.846,146,0,0,0,0,0,0,POST /api/login,292,0,96.596,50.849,146,231.476,33795.5,257,0.01,0.866,96.479
2025-08-28 18:31:17,50,295,0,93.769,49.609,147.5,232.268,34259.5,259,0.01,0.831,93.664,POST /api/register,295,0,93.773,49.608,147.5,0,0,0,0,0,0,POST /api/login,295,0,93.769,49.609,147.5,232.268,34259.5,259,0.01,0.831,93.664
2025-08-28 18:31:19,50,296,0,94.851,50.447,148,233.301,34528.5,259,0.01,0.797,94.77,POST /api/register,296,0,94.858,50.446,148,0,0,0,0,0,0,POST /api/login,296,0,94.851,50.447,148,233.301,34528.5,259,0.01,0.797,94.77
2025-08-28 18:31:21,50,295,0,94.136,52.1,147.5,231.058,34081,260,0.01,0.82,94.037,POST /api/register,295,0,94.136,52.1,147.5,0,0,0,0,0,0,POST /api/login,295,0,94.136,52.1,147.5,231.058,34081,260,0.01,0.82,94.037
2025-08-28 18:31:23,50,294,0,97.354,50.057,147,236.017,34694.5,255,0.007,0.769,97.241,POST /api/register,294,0,97.364,50.051,147,0,0,0,0,0,0,POST /api/login,294,0,97.354,50.057,147,236.017,34694.5,255,0.007,0.769,97.241
2025-08-28 18:31:25,50,295,0,97.322,52.791,147.5,235.858,34789,256,0.007,0.814,97.231,POST /api/register,295,0,97.325,52.799,147.5,0,0,0,0,0,0,POST /api/login,295,0,97.322,52.791,147.5,235.858,34789,256,0.007,0.814,97.231
2025-08-28 18:31:27,50,295,0,94.553,48.421,147.5,233.461,34435.5,258,0.007,0.847,94.461,POST /api/register,295,0,94.553,48.421,147.5,0,0,0,0,0,0,POST /api/login,295,0,94.553,48.421,147.5,233.461,34435.5,258,0.007,0.847,94.461
2025-08-28 18:31:29,50,58,3203,78.328,36.102,29,207.31,6012,55,0,1.103,78.31,POST /api/register,58,3203,78.328,36.102,29,0,0,0,0,0,0,POST /api/login,58,3203,78.328,36.102,29,207.31,6012,55,0,1.103,78.31
2025-08-28 18:31:31,50,0,3206,0,0,0,0,0,0,0,0,0,POST /api/register,0,3206,0,0,0,0,0,0,0,0,0,POST /api/login,0,3206,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:33,50,0,3248,0,0,0,0,0,0,0,0,0,POST /api/register,0,3248,0,0,0,0,0,0,0,0,0,POST /api/login,0,3248,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:35,50,0,3179,0,0,0,0,0,0,0,0,0,POST /api/register,0,3179,0,0,0,0,0,0,0,0,0,POST /api/login,0,3179,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:37,50,1,3186,18,0,0.5,189,94.5,1,0,3,17,POST /api/register,1,3186,18,0,0.5,0,0,0,0,0,0,POST /api/login,1,3186,18,0,0.5,189,94.5,1,0,3,17
2025-08-28 18:31:39,50,0,3593,0,0,0,0,0,0,0,0,0,POST /api/register,0,3593,0,0,0,0,0,0,0,0,0,POST /api/login,0,3593,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:41,50,0,3948,0,0,0,0,0,0,0,0,0,POST /api/register,0,3948,0,0,0,0,0,0,0,0,0,POST /api/login,0,3948,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:43,50,1,3966,37,0,0.5,544,272,0,0,2,37,POST /api/register,1,3966,37,0,0.5,0,0,0,0,0,0,POST /api/login,1,3966,37,0,0.5,544,272,0,0,2,37
2025-08-28 18:31:45,50,0,3761,0,0,0,0,0,0,0,0,0,POST /api/register,0,3761,0,0,0,0,0,0,0,0,0,POST /api/login,0,3761,0,0,0,0,0,0,0,0,0
2025-08-28 18:31:47,50,0,3789,0,0,0,0,0,0,0,0,0,POST /api/register,0,3789,0,0,0,0,0,0,0,0,0,POST /api/login,0,3789,0,0,0,0,0,0,0,0,0
